@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-11,1981-11-01,16.4,16.4,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1981-12,1981-12-01,16.14,16.14,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-01,1982-01-01,16.07,16.07,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-02,1982-02-01,16.15,16.15,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-03,1982-03-01,16.12,16.12,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-04,1982-04-01,16.08,16.08,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-05,1982-05-01,15.83,15.83,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-06,1982-06-01,15.88,15.88,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-07,1982-07-01,15.71,15.71,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-08,1982-08-01,15.3,15.3,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-09,1982-09-01,15.61,15.61,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-10,1982-10-01,15.18,15.18,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-11,1982-11-01,15.14,15.14,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1982-12,1982-12-01,14.72,14.72,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-01,1983-01-01,14.15,14.15,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-02,1983-02-01,14.16,14.16,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-03,1983-03-01,13.72,13.72,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-04,1983-04-01,13.72,13.72,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-05,1983-05-01,13.73,13.73,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-06,1983-06-01,13.67,13.67,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-07,1983-07-01,13.13,13.13,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-08,1983-08-01,13.21,13.21,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-09,1983-09-01,13.4,13.4,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-10,1983-10-01,13.42,13.42,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-11,1983-11-01,13.41,13.41,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1983-12,1983-12-01,13.32,13.32,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-01,1984-01-01,13.01,13.01,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-02,1984-02-01,13.05,13.05,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-03,1984-03-01,13.11,13.11,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-04,1984-04-01,12.85,12.85,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-05,1984-05-01,12.96,12.96,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-06,1984-06-01,13.12,13.12,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-07,1984-07-01,12.93,12.93,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-08,1984-08-01,12.48,12.48,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-09,1984-09-01,12.01,12.01,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-10,1984-10-01,10.86,10.86,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-11,1984-11-01,11.7,11.7,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1984-12,1984-12-01,11.79,11.79,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-01,1985-01-01,11.38,11.38,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-02,1985-02-01,11.61,11.61,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-03,1985-03-01,11.56,11.56,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-04,1985-04-01,11.23,11.23,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-05,1985-05-01,11.04,11.04,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-06,1985-06-01,11.14,11.14,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-07,1985-07-01,10.99,10.99,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-08,1985-08-01,11.06,11.06,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-09,1985-09-01,11.17,11.17,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.FR.FIGB_PA,"Monthly – France – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1985-10,1985-10-01,10.96,10.96,M,FR,FIGB_PA,Monthly,France,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
